
Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.4625000059604645,0.1620553433895111,0.7170500159263611,0.773773729801178
2,0.800000011920929,0.1620553433895111,0.5544176697731018,0.7505180239677429
3,0.8125,0.1620553433895111,0.5084524154663086,0.7364467978477478
4,0.824999988079071,0.1620553433895111,0.4838496148586273,0.7251778841018677
5,0.8125,0.1620553433895111,0.5018060803413391,0.7172589898109436
6,0.875,0.1620553433895111,0.37476077675819397,0.7084923386573792
7,0.7749999761581421,0.1620553433895111,0.5341097712516785,0.7112252712249756
8,0.9066666960716248,0.20158103108406067,0.345436692237854,0.6987079977989197
9,0.7875000238418579,0.18577075004577637,0.5305280685424805,0.6999158263206482
10,0.8374999761581421,0.21739129722118378,0.44990110397338867,0.6967756748199463
11,0.824999988079071,0.26877471804618835,0.47552815079689026,0.6948695182800293
12,0.875,0.8280632495880127,0.38488101959228516,0.6889133453369141
13,0.7749999761581421,0.39723318815231323,0.5275254249572754,0.6930657625198364
14,0.8500000238418579,0.8320158123970032,0.43247169256210327,0.6880375742912292
15,0.824999988079071,0.8339921236038208,0.4708501696586609,0.6878982782363892
16,0.800000011920929,0.8300395011901855,0.49017080664634705,0.6886653304100037
17,0.875,0.8379446864128113,0.39139628410339355,0.6832448244094849
18,0.862500011920929,0.8379446864128113,0.4021453857421875,0.6806061267852783
19,0.824999988079071,0.8379446864128113,0.47390279173851013,0.6810166239738464
20,0.0,0.8379446864128113,0.0,0.6810164451599121
21,0.8125,0.8379446864128113,0.4923589825630188,0.6824928522109985
22,0.862500011920929,0.8379446864128113,0.410641610622406,0.6761258840560913
23,0.8500000238418579,0.8379446864128113,0.41348496079444885,0.6757885813713074
24,0.800000011920929,0.8379446864128113,0.5308915376663208,0.678589940071106
25,0.8374999761581421,0.8379446864128113,0.4492930769920349,0.6761701703071594
26,0.824999988079071,0.8379446864128113,0.4604934751987457,0.6753900647163391
27,0.875,0.8379446864128113,0.3805531859397888,0.6706011295318604
28,0.824999988079071,0.8379446864128113,0.4675329625606537,0.6699796319007874
29,0.862500011920929,0.8379446864128113,0.41208305954933167,0.6657246947288513
30,0.8999999761581421,0.8379446864128113,0.32564306259155273,0.6608123183250427
Testing Accuracy:  0.8379

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.737500011920929,0.8379446864128113,0.6041049361228943,0.5383990406990051
2,0.7749999761581421,0.8379446864128113,0.5612112879753113,0.5381463170051575
3,0.8266666531562805,0.8379446864128113,0.4958355724811554,0.5369130969047546
4,0.7749999761581421,0.8379446864128113,0.5426000952720642,0.5388839840888977
5,0.8500000238418579,0.8379446864128113,0.45518025755882263,0.5380973815917969
6,0.8500000238418579,0.8379446864128113,0.4381970763206482,0.537594735622406
7,0.862500011920929,0.8379446864128113,0.4154295027256012,0.5367557406425476
8,0.75,0.8379446864128113,0.5749132037162781,0.541809618473053
9,0.875,0.8379446864128113,0.40046969056129456,0.5396803617477417
10,0.8125,0.8379446864128113,0.49067944288253784,0.5402492880821228
11,0.7749999761581421,0.8379446864128113,0.5292713046073914,0.5434348583221436
12,0.800000011920929,0.8379446864128113,0.49651461839675903,0.544278621673584
Testing Accuracy:  0.8379

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.675000011920929,0.8221343755722046,0.6277856826782227,0.6770496368408203
2,0.862500011920929,0.8379446864128113,0.47932252287864685,0.6608595848083496
3,0.8500000238418579,0.8379446864128113,0.44181567430496216,0.6522877216339111
4,0.8500000238418579,0.8379446864128113,0.45466533303260803,0.647707998752594
5,0.800000011920929,0.8379446864128113,0.49293774366378784,0.6469601988792419
6,0.800000011920929,0.8379446864128113,0.4998806416988373,0.6465558409690857
7,0.862500011920929,0.8379446864128113,0.4051607549190521,0.6416181921958923
8,0.8374999761581421,0.8379446864128113,0.4610803723335266,0.639821469783783
9,0.7749999761581421,0.8379446864128113,0.5520387291908264,0.6408268213272095
10,0.8125,0.8379446864128113,0.4762840270996094,0.6415507197380066
11,0.800000011920929,0.8379446864128113,0.5117477774620056,0.6411389112472534
12,0.824999988079071,0.8379446864128113,0.4618445932865143,0.6387308835983276
13,0.800000011920929,0.8379446864128113,0.5105506181716919,0.6391738057136536
14,0.8500000238418579,0.8379446864128113,0.44598063826560974,0.6345114707946777
15,0.7733333110809326,0.8379446864128113,0.5427775979042053,0.6388015151023865
16,0.8374999761581421,0.8379446864128113,0.4385611116886139,0.6355031728744507
17,0.800000011920929,0.8379446864128113,0.49243515729904175,0.6386723518371582
18,0.7875000238418579,0.8379446864128113,0.5191443562507629,0.6419869661331177
19,0.875,0.8379446864128113,0.40519624948501587,0.635455310344696
Testing Accuracy:  0.8379

Model: MobileNetV3Large
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss

Model: MobileNetV3Large
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss

Model: MobileNetV3Large
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss

Model: MobileNetV3Large
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss

Model: MobileNetV3Large
Image shape: (224, 224, 3)
Batch size: 8
Dataset: /app/data/Datasets/metal_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.8478260636329651,0.1620553433895111,0.4679952561855316,0.7327505350112915
2,0.820652186870575,0.1620553433895111,0.4867127537727356,0.73670494556427
3,0.820652186870575,0.1620553433895111,0.48835861682891846,0.7192195057868958
4,0.8586956262588501,0.1620553433895111,0.4159505367279053,0.723982036113739
5,0.7880434989929199,0.1620553433895111,0.5225739479064941,0.6954825520515442
6,0.8044692873954773,0.8379446864128113,0.5013540387153625,0.6765363216400146
7,0.79347825050354,0.8379446864128113,0.5199235677719116,0.6510972380638123
8,0.8097826242446899,0.8379446864128113,0.4967927038669586,0.6286565065383911
9,0.6875,0.8379446864128113,0.641965925693512,0.6342514753341675
10,0.842391312122345,0.8379446864128113,0.4387802481651306,0.6057353019714355
11,0.8260869383811951,0.8379446864128113,0.4558773934841156,0.5740417242050171
12,0.83152174949646,0.8379446864128113,0.45720669627189636,0.5553908944129944
13,0.8379888534545898,0.8379446864128113,0.4460300803184509,0.5212128162384033
14,0.842391312122345,0.8379446864128113,0.46266165375709534,0.528702437877655
15,0.8152173757553101,0.8379446864128113,0.4939592182636261,0.5111044645309448
16,0.842391312122345,0.8379446864128113,0.4495994746685028,0.491268515586853
17,0.7880434989929199,0.8379446864128113,0.5213838219642639,0.5111909508705139
18,0.875,0.8379446864128113,0.40703439712524414,0.48661118745803833
19,0.820652186870575,0.8379446864128113,0.4755047559738159,0.48103272914886475
20,0.8369565010070801,0.8379446864128113,0.4615824818611145,0.46225497126579285
21,0.8603351712226868,0.8379446864128113,0.41625234484672546,0.4510444402694702
22,0.8260869383811951,0.8379446864128113,0.47158339619636536,0.4451083540916443
23,0.8478260636329651,0.8379446864128113,0.4313797056674957,0.44411277770996094
24,0.8097826242446899,0.8379446864128113,0.49502772092819214,0.44519710540771484
25,0.804347813129425,0.8379446864128113,0.504320502281189,0.4472920596599579
26,0.8478260636329651,0.8379446864128113,0.4285614490509033,0.4451877176761627
27,0.875,0.8379446864128113,0.396376371383667,0.44329363107681274
28,0.8478260636329651,0.8379446864128113,0.43348684906959534,0.44339340925216675
29,0.8491619825363159,0.8379446864128113,0.41026586294174194,0.4447139799594879
30,0.85326087474823,0.8379446864128113,0.41200676560401917,0.4429399371147156
Testing Accuracy:  0.8379
