
Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 8
Dataset: /app/data/Datasets/trash_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 8
Dataset: /app/data/Datasets/trash_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.929347813129425,0.9446640610694885,0.3371599316596985,0.6108208298683167
2,0.967391312122345,0.9446640610694885,0.17435075342655182,0.581043541431427
3,0.9510869383811951,0.9446640610694885,0.19945935904979706,0.5742844939231873
4,0.9402173757553101,0.9446640610694885,0.22443172335624695,0.5708244442939758
5,0.9728260636329651,0.9446640610694885,0.13262900710105896,0.5579074025154114
6,0.9130434989929199,0.9446640610694885,0.30597925186157227,0.5717507004737854
7,0.9402173757553101,0.9446640610694885,0.23077064752578735,0.564215898513794
8,0.9497206807136536,0.9446640610694885,0.20413900911808014,0.5600281357765198
9,0.9166666865348816,0.9446640610694885,0.29600095748901367,0.5619525909423828
10,0.967391312122345,0.9446640610694885,0.14577928185462952,0.5480571985244751
11,0.9510869383811951,0.9446640610694885,0.20193487405776978,0.5457513332366943
12,0.9441340565681458,0.9446640610694885,0.22205953299999237,0.5428705811500549
13,0.9510869383811951,0.9446640610694885,0.20574350655078888,0.5401133894920349
14,0.9130434989929199,0.9446640610694885,0.3060925006866455,0.5552700757980347
15,0.9402173757553101,0.9446640610694885,0.2289590686559677,0.5504480004310608
16,0.907608687877655,0.9446640610694885,0.30927109718322754,0.5656861066818237
17,0.9510869383811951,0.9446640610694885,0.20301321148872375,0.5479645133018494
18,0.9583333134651184,0.9446640610694885,0.1870761513710022,0.5425202250480652
Testing Accuracy:  0.9447

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/trash_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.5375000238418579,0.9446640610694885,0.6715084910392761,0.4799165427684784
2,0.9375,0.9446640610694885,0.4036898612976074,0.4589489698410034
3,0.9624999761581421,0.9446640610694885,0.2885200083255768,0.4442470967769623
4,0.9750000238418579,0.9446640610694885,0.21876053512096405,0.4335951507091522
5,0.9125000238418579,0.9446640610694885,0.3135083317756653,0.430106520652771
6,0.9375,0.9446640610694885,0.25544193387031555,0.4263116121292114
7,0.9375,0.9446640610694885,0.24726803600788116,0.4231662452220917
8,0.9125000238418579,0.9446640610694885,0.2975351810455322,0.4227280616760254
9,0.9624999761581421,0.9446640610694885,0.19039879739284515,0.41946038603782654
10,0.949999988079071,0.9446640610694885,0.2084687203168869,0.4177272319793701
11,0.9624999761581421,0.9446640610694885,0.17747654020786285,0.4153536856174469
12,0.949999988079071,0.9446640610694885,0.19871830940246582,0.4143981337547302
13,0.925000011920929,0.9446640610694885,0.2643809914588928,0.4151538908481598
14,0.9733333587646484,0.9446640610694885,0.14891019463539124,0.4123857319355011
15,0.949999988079071,0.9446640610694885,0.2032155990600586,0.41209250688552856
16,0.9375,0.9446640610694885,0.24104690551757812,0.41261425614356995
17,0.987500011920929,0.9446640610694885,0.10204529762268066,0.4094395339488983
18,0.9624999761581421,0.9446640610694885,0.17166243493556976,0.40859827399253845
19,0.949999988079071,0.9446640610694885,0.2010643035173416,0.4090595543384552
20,0.0,0.9446640610694885,0.0,0.409056693315506
21,0.987500011920929,0.9446640610694885,0.09117625653743744,0.4068729281425476
22,0.9624999761581421,0.9446640610694885,0.16175450384616852,0.4068910479545593
23,0.9624999761581421,0.9446640610694885,0.1634044349193573,0.4069618880748749
24,0.925000011920929,0.9446640610694885,0.2683178186416626,0.4097001552581787
25,0.9375,0.9446640610694885,0.23941317200660706,0.41128966212272644
26,0.9333333373069763,0.9446640610694885,0.25187960267066956,0.41297203302383423
Testing Accuracy:  0.9447

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 32
Dataset: /app/data/Datasets/trash_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.75,0.9446640610694885,0.6442732810974121,0.42989492416381836
2,0.71875,0.9446640610694885,0.6638835668563843,0.42389097809791565
3,1.0,0.9446640610694885,0.518787145614624,0.4187777638435364
4,0.96875,0.9446640610694885,0.45182353258132935,0.41376936435699463
5,0.90625,0.9446640610694885,0.45833098888397217,0.41107961535453796
6,0.96875,0.9446640610694885,0.38189759850502014,0.40723851323127747
7,0.9375,0.9446640610694885,0.3744977116584778,0.4048048257827759
8,0.90625,0.9446640610694885,0.38685211539268494,0.40292832255363464
9,0.90625,0.9446640610694885,0.38165518641471863,0.40130582451820374
10,0.96875,0.9446640610694885,0.29833537340164185,0.39887934923171997
11,0.90625,0.9446640610694885,0.3595443367958069,0.39755183458328247
12,0.96875,0.9446640610694885,0.26336100697517395,0.39531615376472473
13,0.96875,0.9446640610694885,0.26341789960861206,0.3935471475124359
14,0.9375,0.9446640610694885,0.29742878675460815,0.3921912908554077
15,0.96875,0.9446640610694885,0.24227958917617798,0.39051535725593567
16,0.9375,0.9446640610694885,0.2757205665111542,0.38967645168304443
17,0.9375,0.9446640610694885,0.2860512137413025,0.3887910544872284
18,0.96875,0.9446640610694885,0.20562532544136047,0.3876560628414154
19,0.96875,0.9446640610694885,0.20771634578704834,0.386450856924057
20,1.0,0.9446640610694885,0.14915764331817627,0.38468489050865173
21,0.96875,0.9446640610694885,0.20250892639160156,0.383659303188324
22,1.0,0.9446640610694885,0.139629527926445,0.38192689418792725
23,0.9375,0.9446640610694885,0.24668049812316895,0.38153350353240967
24,1.0,0.9446640610694885,0.12284983694553375,0.3802061378955841
25,1.0,0.9446640610694885,0.12011951208114624,0.37880024313926697
26,0.90625,0.9446640610694885,0.31240376830101013,0.3791789412498474
27,1.0,0.9446640610694885,0.11318106204271317,0.3777492642402649
28,0.9375,0.9446640610694885,0.24855762720108032,0.37745070457458496
29,0.96875,0.9446640610694885,0.1687658727169037,0.3766435384750366
30,0.96875,0.9446640610694885,0.16662156581878662,0.37581339478492737
Testing Accuracy:  0.9447

Model: MobileNetV3Small
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/cardboard_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.8374999761581421,0.8399209380149841,0.4853215217590332,0.6736415028572083
2,0.800000011920929,0.8399209380149841,0.5190702080726624,0.6666238903999329
3,0.9125000238418579,0.8399209380149841,0.3546525835990906,0.6514030694961548
4,0.824999988079071,0.8399209380149841,0.47358107566833496,0.6487900614738464
5,0.887499988079071,0.8399209380149841,0.36586886644363403,0.6390843391418457
6,0.9375,0.8399209380149841,0.27484041452407837,0.6280942559242249
7,0.824999988079071,0.8399209380149841,0.476665735244751,0.6304954290390015
8,0.8374999761581421,0.8399209380149841,0.44978612661361694,0.6311931610107422
9,0.8125,0.8399209380149841,0.48004746437072754,0.6319027543067932
10,0.862500011920929,0.8399209380149841,0.3910256028175354,0.627627432346344
11,0.8125,0.8399209380149841,0.496370404958725,0.627319872379303
12,0.824999988079071,0.8399209380149841,0.47735899686813354,0.6272696256637573
13,0.7733333110809326,0.8399209380149841,0.5395197868347168,0.6290428042411804
14,0.824999988079071,0.8399209380149841,0.46456512808799744,0.6251580715179443
15,0.862500011920929,0.8399209380149841,0.4063592553138733,0.6199571490287781
16,0.8125,0.8399209380149841,0.5051108598709106,0.620901346206665
17,0.8500000238418579,0.8399209380149841,0.42769917845726013,0.616994321346283
18,0.8374999761581421,0.8399209380149841,0.4372676908969879,0.6163798570632935
19,0.7875000238418579,0.8399209380149841,0.5343327522277832,0.6206305623054504
20,0.0,0.8399209380149841,0.0,0.6206305623054504
21,0.862500011920929,0.8399209380149841,0.41073712706565857,0.6161659359931946
22,0.875,0.8399209380149841,0.39757588505744934,0.6107128858566284
